0,1,0,14262121,2473,3368,0.999591,0.000000,0.000000,0.000173,-1.000000,33,14264571,23,3335,0.999765,0.589286,0.009798,0.000002,0.000000,359,14264249,345,3009,0.999765,0.509943,0.106591,0.000024,0.000000,0,14264083,511,3368,0.999728,0.000000,0.000000,0.000036,-1.000000,0,14264594,0,3368,0.999764,0.000000,0.000000,0.000000,-1.000000
0,2,0,14262121,2473,3368,0.999591,0.000000,0.000000,0.000173,-1.000000,33,14264571,23,3335,0.999765,0.589286,0.009798,0.000002,0.000000,359,14264249,345,3009,0.999765,0.509943,0.106591,0.000024,0.000000,331,14263764,830,3037,0.999729,0.285099,0.098278,0.000058,0.000000,203,14264400,194,3165,0.999765,0.511335,0.060273,0.000014,0.000000
0,3,0,14262121,2473,3368,0.999591,0.000000,0.000000,0.000173,-1.000000,33,14264571,23,3335,0.999765,0.589286,0.009798,0.000002,0.000000,359,14264249,345,3009,0.999765,0.509943,0.106591,0.000024,0.000000,512,14261925,2669,2856,0.999613,0.160956,0.152019,0.000187,0.000000,338,14262688,1906,3030,0.999654,0.150624,0.100356,0.000134,0.000000
0,4,0,14262121,2473,3368,0.999591,0.000000,0.000000,0.000173,-1.000000,33,14264571,23,3335,0.999765,0.589286,0.009798,0.000002,0.000000,359,14264249,345,3009,0.999765,0.509943,0.106591,0.000024,0.000000,644,14259929,4665,2724,0.999482,0.121303,0.191211,0.000327,0.000000,422,14260884,3710,2946,0.999534,0.102130,0.125297,0.000260,0.000000
0,5,0,14262121,2473,3368,0.999591,0.000000,0.000000,0.000173,-1.000000,33,14264571,23,3335,0.999765,0.589286,0.009798,0.000002,0.000000,359,14264249,345,3009,0.999765,0.509943,0.106591,0.000024,0.000000,747,14257626,6968,2621,0.999328,0.096824,0.221793,0.000488,0.000000,483,14258896,5698,2885,0.999398,0.078143,0.143409,0.000399,0.000000
0,6,0,14262121,2473,3368,0.999591,0.000000,0.000000,0.000173,-1.000000,33,14264571,23,3335,0.999765,0.589286,0.009798,0.000002,0.000000,359,14264249,345,3009,0.999765,0.509943,0.106591,0.000024,0.000000,896,14254109,10485,2472,0.999092,0.078728,0.266033,0.000735,0.000000,578,14256027,8567,2790,0.999204,0.063204,0.171615,0.000601,0.000000
0,7,0,14262121,2473,3368,0.999591,0.000000,0.000000,0.000173,-1.000000,33,14264571,23,3335,0.999765,0.589286,0.009798,0.000002,0.000000,359,14264249,345,3009,0.999765,0.509943,0.106591,0.000024,0.000000,1019,14249328,15266,2349,0.998765,0.062573,0.302553,0.001070,0.000000,663,14252337,12257,2705,0.998951,0.051316,0.196853,0.000859,0.000000
0,8,0,14262121,2473,3368,0.999591,0.000000,0.000000,0.000173,-1.000000,33,14264571,23,3335,0.999765,0.589286,0.009798,0.000002,0.000000,359,14264249,345,3009,0.999765,0.509943,0.106591,0.000024,0.000000,1141,14242739,21855,2227,0.998312,0.049617,0.338777,0.001532,0.000000,750,14247177,17417,2618,0.998596,0.041284,0.222684,0.001221,0.000000
0,9,0,14262121,2473,3368,0.999591,0.000000,0.000000,0.000173,-1.000000,33,14264571,23,3335,0.999765,0.589286,0.009798,0.000002,0.000000,359,14264249,345,3009,0.999765,0.509943,0.106591,0.000024,0.000000,1312,14232782,31812,2056,0.997626,0.039609,0.389549,0.002230,0.000000,891,14239810,24784,2477,0.998089,0.034703,0.264549,0.001737,0.000000
0,10,0,14262121,2473,3368,0.999591,0.000000,0.000000,0.000173,-1.000000,33,14264571,23,3335,0.999765,0.589286,0.009798,0.000002,0.000000,359,14264249,345,3009,0.999765,0.509943,0.106591,0.000024,0.000000,1394,14218149,46445,1974,0.996606,0.029139,0.413895,0.003256,0.000000,955,14229591,35003,2413,0.997378,0.026559,0.283551,0.002454,0.000000
0,11,0,14262121,2473,3368,0.999591,0.000000,0.000000,0.000173,-1.000000,33,14264571,23,3335,0.999765,0.589286,0.009798,0.000002,0.000000,359,14264249,345,3009,0.999765,0.509943,0.106591,0.000024,0.000000,1443,14193211,71383,1925,0.994862,0.019814,0.428444,0.005004,0.000000,1004,14212575,52019,2364,0.996188,0.018935,0.298100,0.003647,0.000000
0,12,0,14262121,2473,3368,0.999591,0.000000,0.000000,0.000173,-1.000000,33,14264571,23,3335,0.999765,0.589286,0.009798,0.000002,0.000000,359,14264249,345,3009,0.999765,0.509943,0.106591,0.000024,0.000000,1507,14148729,115865,1861,0.991749,0.012840,0.447447,0.008123,0.000000,1094,14181794,82800,2274,0.994037,0.013040,0.324822,0.005805,0.000000
0,13,0,14262121,2473,3368,0.999591,0.000000,0.000000,0.000173,-1.000000,33,14264571,23,3335,0.999765,0.589286,0.009798,0.000002,0.000000,359,14264249,345,3009,0.999765,0.509943,0.106591,0.000024,0.000000,1549,14074764,189830,1819,0.986568,0.008094,0.459917,0.013308,0.000000,1141,14128241,136353,2227,0.990287,0.008299,0.338777,0.009559,0.000000
0,14,0,14262121,2473,3368,0.999591,0.000000,0.000000,0.000173,-1.000000,33,14264571,23,3335,0.999765,0.589286,0.009798,0.000002,0.000000,359,14264249,345,3009,0.999765,0.509943,0.106591,0.000024,0.000000,1586,13969980,294614,1782,0.979226,0.005354,0.470903,0.020654,0.000000,1181,14047782,216812,2187,0.984651,0.005418,0.350653,0.015199,0.000000
