1,0,14381042,3211,3839,0.999510,0.000000,0.000000,0.000223,-1.000000,660,14384194,59,3179,0.999775,0.917942,0.171920,0.000004,0.000000,449,14383767,486,3390,0.999731,0.480214,0.116958,0.000034,0.000000,2080,14360189,24064,1759,0.998205,0.079559,0.541808,0.001673,0.000000,1650,14364740,19513,2189,0.998492,0.077966,0.429799,0.001357,0.000000
2,0,14211837,2808,7339,0.999287,0.000000,0.000000,0.000198,-1.000000,957,14214454,191,6382,0.999538,0.833624,0.130399,0.000013,0.000000,857,14213621,1024,6482,0.999472,0.455609,0.116773,0.000072,0.000000,4837,14178366,36279,2502,0.997273,0.117643,0.659082,0.002552,0.000000,4252,14183097,31548,3087,0.997565,0.118771,0.579370,0.002219,0.000000
3,0,14639868,5687,17790,0.998399,0.000000,0.000000,0.000388,-1.000000,2347,14645310,245,15443,0.998930,0.905478,0.131928,0.000017,0.000000,2108,14643292,2263,15682,0.998776,0.482270,0.118494,0.000155,0.000000,13049,14585949,59606,4741,0.995612,0.179602,0.733502,0.004070,0.000000,12151,14592008,53547,5639,0.995964,0.184952,0.683024,0.003656,0.000000
4,0,14415625,3613,35300,0.997308,0.000000,0.000000,0.000251,-1.000000,4358,14418591,647,30942,0.997815,0.870729,0.123456,0.000045,0.000000,4248,14415142,4096,31052,0.997568,0.509108,0.120340,0.000284,0.000000,27548,14330997,88241,7752,0.993359,0.237916,0.780397,0.006120,0.000000,26024,14337245,81993,9276,0.993686,0.240925,0.737224,0.005686,0.000000
5,0,14382703,2316,70188,0.994984,0.000000,0.000000,0.000161,-1.000000,7025,14382621,2398,63163,0.995465,0.745516,0.100088,0.000167,0.000000,7801,14377237,7782,62387,0.995146,0.500610,0.111144,0.000541,0.000000,64865,14266053,118966,5323,0.991402,0.352851,0.924161,0.008270,0.000000,63960,14270332,114687,6228,0.991635,0.358024,0.911267,0.007973,0.000000
6,0,14520829,4493,175153,0.987780,0.000000,0.000000,0.000309,-1.000000,16413,14521411,3911,158740,0.988936,0.807567,0.093707,0.000269,0.000000,19474,14504772,20550,155679,0.988012,0.486558,0.111183,0.001415,0.000000,152140,14415210,110112,23013,0.990944,0.580129,0.868612,0.007581,0.000000,146694,14420222,105100,28459,0.990915,0.582595,0.837519,0.007236,0.000000
7,0,14318726,1386,349542,0.976078,0.000000,0.000000,0.000097,-1.000000,37143,14311426,8686,312399,0.978112,0.810469,0.106262,0.000607,0.000000,41823,14278744,41368,307719,0.976203,0.502735,0.119651,0.002889,0.000000,281342,14214286,105826,68200,0.988137,0.726666,0.804888,0.007390,0.000000,276269,14217350,102762,73273,0.988000,0.728882,0.790374,0.007176,0.000000
8,0,13513457,2591,3500508,0.794136,0.000000,0.000000,0.000192,-1.000000,565514,13503261,12787,2934994,0.826770,0.977889,0.161552,0.000946,0.000000,1091993,13201852,314196,2408515,0.839996,0.776562,0.311953,0.023246,0.000000,2069577,13430442,85606,1430931,0.910879,0.960279,0.591222,0.006334,0.000000,1986293,13433642,82406,1514215,0.906172,0.960165,0.567430,0.006097,0.000000
