1,3841,14569974,4911,3,0.999663,0.438871,0.999220,0.000337,0.000000,3345,14574798,87,499,0.999960,0.974650,0.870187,0.000006,0.000000,525,14574309,576,3319,0.999733,0.476839,0.136576,0.000040,0.000000,3801,14544609,30276,43,0.997920,0.111542,0.988814,0.002077,0.000000,3799,14549089,25796,45,0.998227,0.128366,0.988293,0.001770,0.000000
2,7323,14154372,4925,8,0.999652,0.597894,0.998909,0.000348,0.000000,6209,14159072,225,1122,0.999905,0.965030,0.846951,0.000016,0.000000,866,14158358,939,6465,0.999477,0.479778,0.118128,0.000066,0.000000,7289,14114269,45028,42,0.996819,0.139324,0.994271,0.003180,0.000000,7288,14118450,40847,43,0.997114,0.151407,0.994134,0.002885,0.000000
3,17788,14063492,5306,14,0.999622,0.770243,0.999214,0.000377,0.000000,14103,14068187,611,3699,0.999694,0.958475,0.792214,0.000043,0.000000,2157,14066730,2068,15645,0.998743,0.510533,0.121166,0.000147,0.000000,17720,14002178,66620,82,0.995265,0.210102,0.995394,0.004735,0.000000,17716,14006659,62139,86,0.995583,0.221852,0.995169,0.004417,0.000000
4,35218,14328483,1670,13,0.999883,0.954728,0.999631,0.000117,0.000000,27323,14328625,1528,7908,0.999343,0.947038,0.775539,0.000107,0.000000,4144,14325881,4272,31087,0.997539,0.492395,0.117624,0.000298,0.000000,35117,14244918,85235,114,0.994059,0.291786,0.996764,0.005948,0.000000,35114,14247924,82229,117,0.994268,0.299242,0.996679,0.005738,0.000000
5,70152,14359807,4864,32,0.999661,0.935160,0.999544,0.000339,0.000000,42074,14355265,9406,28110,0.997401,0.817288,0.599481,0.000655,0.000000,8683,14356143,8528,61501,0.995149,0.504503,0.123718,0.000594,0.000000,70102,14246379,118292,82,0.991799,0.372103,0.998832,0.008235,0.000000,70102,14250600,114071,82,0.992092,0.380631,0.998832,0.007941,0.000000
6,174877,14290864,4991,90,0.999649,0.972252,0.999486,0.000349,0.000000,101417,14284705,11150,73550,0.994147,0.900948,0.579635,0.000780,0.000000,22478,14275392,20463,152489,0.988048,0.523462,0.128470,0.001431,0.000000,174887,14172271,123584,80,0.991454,0.585943,0.999543,0.008645,0.000000,174885,14176528,119327,82,0.991748,0.594418,0.999531,0.008347,0.000000
7,348177,14373322,5799,228,0.999591,0.983618,0.999346,0.000403,0.000000,169495,14338515,40606,178910,0.985095,0.806731,0.486488,0.002824,0.000000,46120,14336696,42425,302285,0.976594,0.520865,0.132375,0.002950,0.000000,348349,14247408,131713,56,0.991053,0.725633,0.999839,0.009160,0.000000,348349,14252151,126970,56,0.991375,0.732874,0.999839,0.008830,0.000000
8,3494153,14371560,4380,2416,0.999620,0.998748,0.999309,0.000305,0.000000,1614478,14328719,47221,1882091,0.892051,0.971583,0.461732,0.003285,0.000000,1098023,14052067,323873,2398546,0.847676,0.772225,0.314029,0.022529,0.000000,3496543,14254413,121527,26,0.993199,0.966411,0.999993,0.008453,0.000000,3496543,14258636,117304,26,0.993435,0.967540,0.999993,0.008160,0.000000
