0,1,0,12144033,1987,3099137,0.796583,0.000000,0.000000,0.000164,-1.000000,28337,12131755,14265,3070800,0.797636,0.665157,0.009144,0.001174,0.000000,203504,11930034,215986,2895633,0.795895,0.485122,0.065665,0.017782,0.000000,0,12145509,511,3099137,0.796680,0.000000,0.000000,0.000042,-1.000000,0,12146020,0,3099137,0.796713,0.000000,0.000000,0.000000,-1.000000
0,2,0,12144033,1987,3099137,0.796583,0.000000,0.000000,0.000164,-1.000000,28337,12131755,14265,3070800,0.797636,0.665157,0.009144,0.001174,0.000000,203504,11930034,215986,2895633,0.795895,0.485122,0.065665,0.017782,0.000000,314847,11832863,313157,2784290,0.796824,0.501346,0.101592,0.025783,0.000000,179522,11968230,177790,2919615,0.796827,0.502424,0.057926,0.014638,0.000000
0,3,0,12144033,1987,3099137,0.796583,0.000000,0.000000,0.000164,-1.000000,28337,12131755,14265,3070800,0.797636,0.665157,0.009144,0.001174,0.000000,203504,11930034,215986,2895633,0.795895,0.485122,0.065665,0.017782,0.000000,1225480,10378204,1767816,1873657,0.761139,0.409408,0.395426,0.145547,0.000000,1108029,10524225,1621795,1991108,0.763013,0.405898,0.357528,0.133525,0.000000
0,4,0,12144033,1987,3099137,0.796583,0.000000,0.000000,0.000164,-1.000000,28337,12131755,14265,3070800,0.797636,0.665157,0.009144,0.001174,0.000000,203504,11930034,215986,2895633,0.795895,0.485122,0.065665,0.017782,0.000000,1710659,9863557,2282463,1388478,0.759206,0.428401,0.551979,0.187919,0.000000,1637921,9968909,2177111,1461216,0.761345,0.429333,0.528509,0.179245,0.000000
0,5,0,12144033,1987,3099137,0.796583,0.000000,0.000000,0.000164,-1.000000,28337,12131755,14265,3070800,0.797636,0.665157,0.009144,0.001174,0.000000,203504,11930034,215986,2895633,0.795895,0.485122,0.065665,0.017782,0.000000,1837843,9678799,2467221,1261294,0.755430,0.426903,0.593018,0.203130,0.000000,1741455,9808026,2337994,1357682,0.757584,0.426885,0.561916,0.192491,0.000000
0,6,0,12144033,1987,3099137,0.796583,0.000000,0.000000,0.000164,-1.000000,28337,12131755,14265,3070800,0.797636,0.665157,0.009144,0.001174,0.000000,203504,11930034,215986,2895633,0.795895,0.485122,0.065665,0.017782,0.000000,1986141,9508283,2637737,1112996,0.753972,0.429540,0.640869,0.217169,0.000000,1900096,9633977,2512043,1199041,0.756573,0.430652,0.613105,0.206820,0.000000
0,7,0,12144033,1987,3099137,0.796583,0.000000,0.000000,0.000164,-1.000000,28337,12131755,14265,3070800,0.797636,0.665157,0.009144,0.001174,0.000000,203504,11930034,215986,2895633,0.795895,0.485122,0.065665,0.017782,0.000000,2030413,9429393,2716627,1068724,0.751701,0.427722,0.655154,0.223664,0.000000,1982577,9494105,2651915,1116560,0.752808,0.427787,0.639719,0.218336,0.000000
0,8,0,12144033,1987,3099137,0.796583,0.000000,0.000000,0.000164,-1.000000,28337,12131755,14265,3070800,0.797636,0.665157,0.009144,0.001174,0.000000,203504,11930034,215986,2895633,0.795895,0.485122,0.065665,0.017782,0.000000,2043406,9410822,2735198,1055731,0.751336,0.427616,0.659347,0.225193,0.000000,2029510,9432648,2713372,1069627,0.751856,0.427906,0.654863,0.223396,0.000000
0,9,0,12144033,1987,3099137,0.796583,0.000000,0.000000,0.000164,-1.000000,28337,12131755,14265,3070800,0.797636,0.665157,0.009144,0.001174,0.000000,203504,11930034,215986,2895633,0.795895,0.485122,0.065665,0.017782,0.000000,2048985,9401766,2744254,1050152,0.751107,0.427474,0.661147,0.225939,0.000000,2043184,9412950,2733070,1055953,0.751461,0.427780,0.659275,0.225018,0.000000
0,10,0,12144033,1987,3099137,0.796583,0.000000,0.000000,0.000164,-1.000000,28337,12131755,14265,3070800,0.797636,0.665157,0.009144,0.001174,0.000000,203504,11930034,215986,2895633,0.795895,0.485122,0.065665,0.017782,0.000000,2052593,9388893,2757127,1046544,0.750500,0.426759,0.662311,0.226998,0.000000,2049193,9399858,2746162,1049944,0.750996,0.427329,0.661214,0.226096,0.000000
