1,15,22573391,18281,0.000810,15,0.000001,159,0.000007,40349,0.001787,38737,0.001716
1,16,22573391,18281,0.000810,15,0.000001,159,0.000007,44531,0.001973,42935,0.001902
2,1,22573391,18281,0.000810,15,0.000001,159,0.000007,9091,0.000403,8954,0.000397
2,2,22573391,18281,0.000810,15,0.000001,159,0.000007,9122,0.000404,8979,0.000398
2,3,22573391,18281,0.000810,15,0.000001,159,0.000007,9199,0.000408,9037,0.000400
2,4,22573391,18281,0.000810,15,0.000001,159,0.000007,9347,0.000414,9141,0.000405
2,5,22573391,18281,0.000810,15,0.000001,159,0.000007,9503,0.000421,9250,0.000410
2,6,22573391,18281,0.000810,15,0.000001,159,0.000007,9698,0.000430,9378,0.000415
2,7,22573391,18281,0.000810,15,0.000001,159,0.000007,11018,0.000488,10471,0.000464
2,8,22573391,18281,0.000810,15,0.000001,159,0.000007,11699,0.000518,10753,0.000476
2,9,22573391,18281,0.000810,15,0.000001,159,0.000007,12831,0.000568,11347,0.000503
2,10,22573391,18281,0.000810,15,0.000001,159,0.000007,14894,0.000660,12830,0.000568
2,11,22573391,18281,0.000810,15,0.000001,159,0.000007,18810,0.000833,16400,0.000727
2,12,22573391,18281,0.000810,15,0.000001,159,0.000007,23859,0.001057,22155,0.000981
2,13,22573391,18281,0.000810,15,0.000001,159,0.000007,29528,0.001308,27885,0.001235
2,14,22573391,18281,0.000810,15,0.000001,159,0.000007,34764,0.001540,33690,0.001492
2,15,22573391,18281,0.000810,15,0.000001,159,0.000007,39711,0.001759,38737,0.001716
2,16,22573391,18281,0.000810,15,0.000001,159,0.000007,43841,0.001942,42935,0.001902
3,1,22573391,18281,0.000810,15,0.000001,159,0.000007,9149,0.000405,8954,0.000397
3,2,22573391,18281,0.000810,15,0.000001,159,0.000007,9496,0.000421,8979,0.000398
3,3,22573391,18281,0.000810,15,0.000001,159,0.000007,9636,0.000427,9037,0.000400
3,4,22573391,18281,0.000810,15,0.000001,159,0.000007,9857,0.000437,9141,0.000405
3,5,22573391,18281,0.000810,15,0.000001,159,0.000007,10059,0.000446,9250,0.000410
3,6,22573391,18281,0.000810,15,0.000001,159,0.000007,10155,0.000450,9378,0.000415
3,7,22573391,18281,0.000810,15,0.000001,159,0.000007,11509,0.000510,10471,0.000464
3,8,22573391,18281,0.000810,15,0.000001,159,0.000007,12158,0.000539,10753,0.000476
3,9,22573391,18281,0.000810,15,0.000001,159,0.000007,13256,0.000587,11347,0.000503
3,10,22573391,18281,0.000810,15,0.000001,159,0.000007,15314,0.000678,12830,0.000568
3,11,22573391,18281,0.000810,15,0.000001,159,0.000007,19367,0.000858,16400,0.000727
3,12,22573391,18281,0.000810,15,0.000001,159,0.000007,24885,0.001102,22155,0.000981
3,13,22573391,18281,0.000810,15,0.000001,159,0.000007,30655,0.001358,27885,0.001235
3,14,22573391,18281,0.000810,15,0.000001,159,0.000007,35378,0.001567,33690,0.001492
3,15,22573391,18281,0.000810,15,0.000001,159,0.000007,40349,0.001787,38737,0.001716
3,16,22573391,18281,0.000810,15,0.000001,159,0.000007,44531,0.001973,42935,0.001902
4,1,22573391,18281,0.000810,15,0.000001,159,0.000007,9091,0.000403,8954,0.000397
4,2,22573391,18281,0.000810,15,0.000001,159,0.000007,9122,0.000404,8979,0.000398
4,3,22573391,18281,0.000810,15,0.000001,159,0.000007,9199,0.000408,9037,0.000400
4,4,22573391,18281,0.000810,15,0.000001,159,0.000007,9347,0.000414,9141,0.000405
4,5,22573391,18281,0.000810,15,0.000001,159,0.000007,9503,0.000421,9250,0.000410
4,6,22573391,18281,0.000810,15,0.000001,159,0.000007,9698,0.000430,9378,0.000415
4,7,22573391,18281,0.000810,15,0.000001,159,0.000007,11018,0.000488,10471,0.000464
4,8,22573391,18281,0.000810,15,0.000001,159,0.000007,11699,0.000518,10753,0.000476
4,9,22573391,18281,0.000810,15,0.000001,159,0.000007,12831,0.000568,11347,0.000503
4,10,22573391,18281,0.000810,15,0.000001,159,0.000007,14894,0.000660,12830,0.000568
4,11,22573391,18281,0.000810,15,0.000001,159,0.000007,18810,0.000833,16400,0.000727
4,12,22573391,18281,0.000810,15,0.000001,159,0.000007,23859,0.001057,22155,0.000981
4,13,22573391,18281,0.000810,15,0.000001,159,0.000007,29528,0.001308,27885,0.001235
4,14,22573391,18281,0.000810,15,0.000001,159,0.000007,34764,0.001540,33690,0.001492
4,15,22573391,18281,0.000810,15,0.000001,159,0.000007,39711,0.001759,38737,0.001716
4,16,22573391,18281,0.000810,15,0.000001,159,0.000007,43841,0.001942,42935,0.001902
